Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Away,RECOVERY,,1,61720,4114.667,61720,4114.667,Player 5255,,0.48881,0.37998,0.48881,0.37998
Away,BALL LOST,,1,61725,4115.0,61726,4115.067,Player 5179,,0.44393,0.37604,0.43495,0.37526
Home,RECOVERY,,1,61726,4115.067,61726,4115.067,Player 5414,,0.43495,0.37526,0.43495,0.37526
Home,PASS,LONG BALL,1,61817,4121.133,61840,4122.667,Player 5414,Player 5455,0.58741,0.29314,0.24027,0.51335
Home,BALL LOST,INTERCEPTION,1,61841,4122.733,61956,4130.4,Player 5455,,0.22021,0.53505,0.13681,0.11123
Away,RECOVERY,INTERCEPTION,1,61956,4130.4,61956,4130.4,Player 5179,,0.13681,0.11123,0.13681,0.11123
Away,PASS,,1,61982,4132.133,61986,4132.4,Player 5342,Player 5291,0.14527,0.20686,0.1665,0.20711
Away,PASS,,1,61990,4132.667,61999,4133.267,Player 5291,Player 5315,0.18773,0.20737,0.26216,0.19695
Away,BALL LOST,INTERCEPTION,1,62001,4133.4,62078,4138.533,Player 5315,,0.26627,0.23374,0.20391,0.6221
Home,RECOVERY,INTERCEPTION,1,62078,4138.533,62078,4138.533,Player 5455,,0.20391,0.6221,0.20391,0.6221
Home,BALL LOST,INTERCEPTION,1,62095,4139.667,62133,4142.2,Player 5455,,0.20273,0.60062,0.55724,0.92857
Away,RECOVERY,INTERCEPTION,1,62133,4142.2,62133,4142.2,Player 5385,,0.55724,0.92857,0.55724,0.92857
Away,PASS,,1,62149,4143.267,62437,4162.467,Player 5385,Player 5530,0.55207,0.83852,0.76562,0.90237
Away,BALL LOST,INTERCEPTION,1,62442,4162.8,62631,4175.4,Player 5530,,0.76509,0.90377,0.83847,0.50672
Home,RECOVERY,INTERCEPTION,1,62631,4175.4,62631,4175.4,Player 5519,,0.83847,0.50672,0.83847,0.50672
Home,PASS,,1,62634,4175.6,62640,4176.0,Player 5519,Player 5263,0.8111,0.46893,0.75637,0.39334
Home,BALL LOST,INTERCEPTION,1,62645,4176.333,62678,4178.533,Player 5263,,0.72839,0.35284,0.93648,0.44004
Away,RECOVERY,INTERCEPTION,1,62678,4178.533,62678,4178.533,Player 5474,,0.93648,0.44004,0.93648,0.44004
Home,PASS,,1,62740,4182.667,62741,4182.733,Player 5480,Player 4965,0.66056,0.57853,0.63782,0.59226
Home,PASS,,1,62749,4183.267,62762,4184.133,Player 5480,Player 5532,0.64571,0.57757,0.69399,0.45141
Home,BALL LOST,,1,62810,4187.333,62811,4187.4,Player 5532,,0.38622,0.20689,0.41004,0.19443
Away,RECOVERY,,1,62811,4187.4,62811,4187.4,Player 5179,,0.41004,0.19443,0.41004,0.19443
Away,BALL LOST,INTERCEPTION,1,62825,4188.333,62899,4193.267,Player 5179,,0.34293,0.21407,0.15683,0.52293
Home,RECOVERY,INTERCEPTION,1,62899,4193.267,62899,4193.267,Player 5564,,0.15683,0.52293,0.15683,0.52293
Home,BALL LOST,INTERCEPTION,1,62994,4199.6,63010,4200.667,Player 5564,,0.19243,0.55604,0.45243,0.30687
Away,RECOVERY,INTERCEPTION,1,63010,4200.667,63010,4200.667,Player 5474,,0.45243,0.30687,0.45243,0.30687
Away,BALL LOST,INTERCEPTION,1,63033,4202.2,63044,4202.933,Player 5474,,0.45322,0.35629,0.44549,0.42771
Home,RECOVERY,INTERCEPTION,1,63044,4202.933,63044,4202.933,Player 5519,,0.44549,0.42771,0.44549,0.42771
Home,PASS,LONG BALL,1,63080,4205.333,63181,4212.067,Player 5519,Player 5264,0.46127,0.50171,0.12037,0.37667
Away,PASS,,1,63185,4212.333,63188,4212.533,Player 5315,Player 5579,0.10354,0.37963,0.07821,0.38402
Away,BALL LOST,,1,63190,4212.667,63191,4212.733,Player 5579,,0.06132,0.38694,0.05288,0.3884
Home,RECOVERY,,1,63191,4212.733,63191,4212.733,Player 5264,,0.05288,0.3884,0.05288,0.3884
Home,CHALLENGE,AERIAL-LOST,1,63201,4213.4,63208,4213.867,Player 5264,,0.04585,0.39436,0.04835,0.40251
Away,CHALLENGE,AERIAL-WON,1,63201,4213.4,63208,4213.867,Player 5579,,0.04585,0.39436,0.04835,0.40251
Away,BALL LOST,INTERCEPTION,1,63244,4216.267,63248,4216.533,Player 5573,,0.09845,0.43676,0.18254,0.40844
Home,RECOVERY,INTERCEPTION,1,63248,4216.533,63248,4216.533,Player 5564,,0.18254,0.40844,0.18254,0.40844
Home,PASS,,1,63294,4219.6,63343,4222.867,Player 5564,Player 5264,0.18639,0.557,0.22383,0.35387
Home,CHALLENGE,AERIAL-LOST,1,63353,4223.533,63362,4224.133,Player 5264,,0.23219,0.33276,0.24318,0.34489
Away,CHALLENGE,AERIAL-WON,1,63353,4223.533,63362,4224.133,Player 5634,,0.23219,0.33276,0.24318,0.34489
Away,PASS,,1,63365,4224.333,63381,4225.4,Player 5634,Player 5509,0.24568,0.3477,0.5237,0.51162
Away,PASS,LONG BALL,1,63382,4225.467,63397,4226.467,Player 5509,Player 5474,0.5474,0.49953,0.90292,0.31827
Away,BALL LOST,OUT,1,63398,4226.533,63398,4226.533,Player 5474,,0.90281,0.31774,1.01926,0.53611
Away,SET PIECE,,1,63543,4236.2,63543,4236.2,Player 5644,,0.83338,0.42659,0.83338,0.42659
Away,PASS,LONG BALL,1,63587,4239.133,63751,4250.067,Player 5644,Player 5691,0.88007,0.3405,0.9274,0.87377
Away,BALL LOST,OUT,1,63878,4258.533,63878,4258.533,Player 5691,,0.87192,0.82876,0.84241,1.01121
Away,SET PIECE,,1,64076,4271.733,64076,4271.733,Player 5705,,0.78105,0.95659,0.78105,0.95659
Home,PASS,,1,64188,4279.2,64196,4279.733,Player 5518,Player 5519,0.79547,0.81569,0.74515,0.51576
Home,BALL LOST,,1,64200,4280.0,64201,4280.067,Player 5519,,0.75593,0.51822,0.75901,0.51891
Away,RECOVERY,,1,64201,4280.067,64201,4280.067,Player 5711,,0.75901,0.51891,0.75901,0.51891
Away,PASS,,1,64331,4288.733,64375,4291.667,Player 5644,Player 5562,0.86558,0.51186,0.77148,0.37553
Away,BALL LOST,OUT,1,64392,4292.8,64392,4292.8,Player 5562,,0.81137,0.37509,1.01681,0.29822
Away,SET PIECE,,1,64760,4317.333,64760,4317.333,Player 5711,,0.58313,0.29527,0.58313,0.29527
Away,BALL LOST,,1,64763,4317.533,64764,4317.6,Player 5711,,0.59013,0.29601,0.59262,0.29646
Home,RECOVERY,,1,64764,4317.6,64764,4317.6,Player 5662,,0.59262,0.29646,0.59262,0.29646
Home,PASS,,1,64785,4319.0,64859,4323.933,Player 5662,Player 5518,0.60332,0.30894,0.49427,0.688
Home,BALL LOST,OUT,1,64869,4324.6,64869,4324.6,Player 5518,,0.46565,0.83194,0.45761,1.01974
Home,SET PIECE,,1,64944,4329.6,64944,4329.6,Player 5755,,0.12561,0.4453,0.12561,0.4453
Away,PASS,LONG BALL,1,65045,4336.333,65143,4342.867,Player 5784,Player 5721,0.12023,0.43492,0.67403,0.71157
Away,PASS,,1,65150,4343.333,65158,4343.867,Player 5721,Player 5796,0.69455,0.72795,0.67644,0.88255
Away,PASS,,1,65170,4344.667,65173,4344.867,Player 5796,Player 5721,0.68057,0.86002,0.69515,0.76828
Away,BALL LOST,INTERCEPTION,1,65179,4345.267,65183,4345.533,Player 5721,,0.68757,0.75271,0.67783,0.77069
Home,RECOVERY,INTERCEPTION,1,65183,4345.533,65183,4345.533,Player 5519,,0.67783,0.77069,0.67783,0.77069
Home,BALL LOST,INTERCEPTION,1,65196,4346.4,65199,4346.6,Player 5519,,0.66602,0.84072,0.66933,0.87824
Away,RECOVERY,INTERCEPTION,1,65199,4346.6,65199,4346.6,Player 5796,,0.66933,0.87824,0.66933,0.87824
Away,PASS,,1,65214,4347.6,65279,4351.933,Player 5796,Player 5721,0.67098,0.90164,0.68978,0.49713
Home,PASS,,1,65289,4352.6,65291,4352.733,Player 5519,Player 5715,0.60335,0.75828,0.58606,0.81051
Home,PASS,,1,65293,4352.867,65297,4353.133,Player 5715,Player 5519,0.59536,0.79916,0.61554,0.78614
Away,BALL LOST,INTERCEPTION,1,65343,4356.2,65518,4367.867,Player 5562,,0.64032,0.72143,0.84721,0.49624
Home,RECOVERY,INTERCEPTION,1,65518,4367.867,65518,4367.867,Player 5519,,0.84721,0.49624,0.84721,0.49624
Home,PASS,,1,65537,4369.133,65542,4369.467,Player 5519,Player 5833,0.92064,0.43335,0.96017,0.33997
Home,PASS,,1,65547,4369.8,65555,4370.333,Player 5833,Player 5715,0.9335,0.40645,0.89083,0.51283
Home,PASS,,1,65586,4372.4,65592,4372.8,Player 5715,Player 5833,0.87199,0.57178,0.88414,0.54558
Home,BALL LOST,INTERCEPTION,1,65593,4372.867,65602,4373.467,Player 5833,,0.87267,0.58034,0.76948,0.8932
Away,RECOVERY,INTERCEPTION,1,65602,4373.467,65602,4373.467,Player 5835,,0.76948,0.8932,0.76948,0.8932
Away,BALL LOST,OUT,1,65641,4376.067,65641,4376.067,Player 5835,,0.76941,0.93884,0.74058,1.00064
Away,SET PIECE,KICK OFF,1,65723,4381.533,65723,4381.533,Player 5509,,0.60939,0.48813,0.60939,0.48813
Away,PASS,LONG BALL,1,65724,4381.6,65753,4383.533,Player 5509,Player 5721,0.61112,0.48781,0.90552,0.33074
Away,BALL LOST,INTERCEPTION,1,65955,4397.0,66021,4401.4,Player 5562,,0.92937,0.32919,0.59397,0.58476
Home,RECOVERY,INTERCEPTION,1,66021,4401.4,66021,4401.4,Player 5766,,0.59397,0.58476,0.59397,0.58476
Home,PASS,,1,66049,4403.267,66101,4406.733,Player 5766,Player 5519,0.58885,0.64257,0.57412,0.6125
Home,BALL LOST,,1,66120,4408.0,66121,4408.067,Player 5519,,0.57657,0.62904,0.58157,0.59211
Away,RECOVERY,,1,66121,4408.067,66121,4408.067,Player 5562,,0.58157,0.59211,0.58157,0.59211
Away,BALL LOST,,1,66143,4409.533,66144,4409.6,Player 5562,,0.57345,0.59823,0.56891,0.62703
Home,RECOVERY,,1,66144,4409.6,66144,4409.6,Player 5519,,0.56891,0.62703,0.56891,0.62703
Home,BALL LOST,INTERCEPTION,1,66220,4414.667,66238,4415.867,Player 5519,,0.55178,0.82476,0.61868,0.84928
Away,RECOVERY,INTERCEPTION,1,66238,4415.867,66238,4415.867,Player 5682,,0.61868,0.84928,0.61868,0.84928
Away,BALL LOST,,1,66253,4416.867,66254,4416.933,Player 5682,,0.59606,0.91231,0.58909,0.92538
Home,RECOVERY,,1,66254,4416.933,66254,4416.933,Player 5779,,0.58909,0.92538,0.58909,0.92538
Home,BALL LOST,OUT,1,66264,4417.6,66264,4417.6,Player 5833,,0.53652,1.03514,0.49867,1.07413
Away,SET PIECE,THROW IN,1,66271,4418.067,66271,4418.067,Player 5849,,0.49867,1.07413,0.49867,1.07413
Away,BALL LOST,OUT,1,66285,4419.0,66285,4419.0,Player 5849,,0.55136,1.11607,0.47507,1.00765
Away,SET PIECE,,1,66436,4429.067,66436,4429.067,Player 5714,,0.47193,0.84504,0.47193,0.84504
Away,PASS,,1,66439,4429.267,66449,4429.933,Player 5714,Player 5858,0.46045,0.83941,0.41808,0.8571
Away,PASS,,1,66512,4434.133,66531,4435.4,Player 5858,Player 5815,0.41226,0.7175,0.37405,0.52717
Away,BALL LOST,INTERCEPTION,1,66548,4436.533,66591,4439.4,Player 5815,,0.3783,0.43604,0.36808,0.19456
Home,RECOVERY,INTERCEPTION,1,66591,4439.4,66591,4439.4,Player 5792,,0.36808,0.19456,0.36808,0.19456
Home,BALL LOST,INTERCEPTION,1,66611,4440.733,66628,4441.867,Player 5792,,0.42268,0.20457,0.84131,0.34516
Away,RECOVERY,INTERCEPTION,1,66628,4441.867,66628,4441.867,Player 5916,,0.84131,0.34516,0.84131,0.34516
Home,PASS,,1,66680,4445.333,66681,4445.4,Player 5898,Player 5779,0.75889,0.33089,0.77009,0.36573
Home,PASS,,1,66682,4445.467,66897,4459.8,Player 5779,Player 5715,0.78129,0.40058,0.60861,0.3342
Home,PASS,,1,66903,4460.2,66905,4460.333,Player 5715,Player 5898,0.60203,0.33599,0.63441,0.38528
Home,PASS,,1,66906,4460.4,66912,4460.8,Player 5898,Player 5790,0.6506,0.40992,0.74774,0.5578
Away,PASS,,1,66929,4461.933,66931,4462.067,Player 5849,Player 5879,0.61319,0.51932,0.62118,0.465
Home,PASS,,1,66940,4462.667,66971,4464.733,Player 5930,Player 5792,0.64132,0.29378,0.58005,0.19656
Home,BALL LOST,INTERCEPTION,1,66972,4464.8,67067,4471.133,Player 5792,,0.59305,0.2295,0.97132,0.88694
Away,RECOVERY,INTERCEPTION,1,67067,4471.133,67067,4471.133,Player 5928,,0.97132,0.88694,0.97132,0.88694
Away,BALL LOST,INTERCEPTION,1,67080,4472.0,67401,4493.4,Player 5928,,0.96487,0.90034,0.62786,0.32413
Home,RECOVERY,INTERCEPTION,1,67401,4493.4,67401,4493.4,Player 5715,,0.62786,0.32413,0.62786,0.32413
Home,PASS,,1,67434,4495.6,67435,4495.667,Player 5715,Player 5248,0.62448,0.37051,0.63936,0.40032
Home,PASS,,1,67456,4497.067,67492,4499.467,Player 5833,Player 5715,0.60367,0.33974,0.6211,0.58331
Home,PASS,,1,67503,4500.2,67531,4502.067,Player 5715,Player 5790,0.65821,0.57158,0.74735,0.56303
Home,PASS,,1,67532,4502.133,67756,4517.067,Player 5790,Player 6002,0.75434,0.5278,0.79874,0.6569
Home,PASS,,1,67757,4517.133,67835,4522.333,Player 6002,Player 5790,0.77954,0.68025,0.84001,0.71403
Home,BALL LOST,OUT,1,67842,4522.8,67842,4522.8,Player 5790,,0.81982,0.72408,0.75428,1.07557
Away,SET PIECE,THROW IN,1,67864,4524.267,67864,4524.267,Player 6021,,0.75428,1.07557,0.75428,1.07557
Away,BALL LOST,OUT,1,67895,4526.333,67895,4526.333,Player 6021,,0.75362,1.07806,0.77768,1.07107
Away,SET PIECE,THROW IN,1,67910,4527.333,67910,4527.333,Player 6021,,0.77768,1.07107,0.77768,1.07107
Away,BALL LOST,OUT,1,67920,4528.0,67920,4528.0,Player 6021,,0.7784,1.07284,0.79939,1.04426
Away,SET PIECE,THROW IN,1,67929,4528.6,67929,4528.6,Player 6021,,0.79939,1.04426,0.79939,1.04426
Away,BALL LOST,OUT,1,67930,4528.667,67930,4528.667,Player 6021,,0.79941,1.04421,0.70923,1.00019
Away,SET PIECE,,1,68151,4543.4,68151,4543.4,Player 5562,,0.63514,0.30356,0.63514,0.30356
Away,PASS,LONG BALL,1,68171,4544.733,68192,4546.133,Player 5784,Player 5682,0.4054,0.36563,0.52702,0.91024
Away,BALL LOST,OUT,1,68193,4546.2,68193,4546.2,Player 5682,,0.53616,0.93273,0.5537,1.00052
Home,SET PIECE,,1,68218,4547.867,68218,4547.867,Player 5831,,0.51172,0.91399,0.51172,0.91399
Home,PASS,,1,68263,4550.867,68266,4551.067,Player 6113,Player 5831,0.562,0.80256,0.57847,0.84431
Home,PASS,,1,68267,4551.133,68271,4551.4,Player 5831,Player 5930,0.59638,0.86943,0.61792,0.90373
Home,PASS,,1,68289,4552.6,68291,4552.733,Player 6058,Player 5831,0.54716,0.81283,0.57248,0.83472
Away,BALL LOST,INTERCEPTION,1,68306,4553.733,68311,4554.067,Player 6073,,0.55447,0.74555,0.54485,0.69393
Home,RECOVERY,INTERCEPTION,1,68311,4554.067,68311,4554.067,Player 5935,,0.54485,0.69393,0.54485,0.69393
Home,PASS,,1,68315,4554.333,68331,4555.4,Player 5935,Player 6112,0.52909,0.68062,0.24443,0.61341
Home,PASS,,1,68455,4563.667,68638,4575.867,Player 6112,Player 6113,0.22451,0.62653,0.493,0.51202
Home,PASS,,1,68656,4577.067,68681,4578.733,Player 6113,Player 6053,0.53801,0.65573,0.61977,0.83011
Home,BALL LOST,OUT,1,68685,4579.0,68685,4579.0,Player 6053,,0.62829,0.84863,0.47878,1.13127
Home,SET PIECE,THROW IN,1,68712,4580.8,68712,4580.8,Player 5930,,0.47878,1.13127,0.47878,1.13127
Home,BALL LOST,OUT,1,68717,4581.133,68717,4581.133,Player 5930,,0.44078,1.12628,0.38256,1.00216
Home,SET PIECE,KICK OFF,1,68933,4595.533,68933,4595.533,Player 5831,,0.54049,0.67813,0.54049,0.67813
Home,PASS,,1,68936,4595.733,69128,4608.533,Player 5831,Player 6053,0.51584,0.64801,0.63947,0.82406
Away,BALL LOST,OUT,1,69186,4612.4,69186,4612.4,Player 6140,,0.45443,0.9062,0.35399,1.01741
Home,SET PIECE,THROW IN,1,69201,4613.4,69201,4613.4,Player 5930,,0.35399,1.01741,0.35399,1.01741
Home,PASS,,1,69281,4618.733,69294,4619.6,Player 5930,Player 5831,0.44897,0.9236,0.48302,0.79319
Home,PASS,LONG BALL,1,69295,4619.667,69367,4624.467,Player 5831,Player 6112,0.48539,0.78517,0.02325,0.20546
Home,BALL LOST,OUT,1,69373,4624.867,69373,4624.867,Player 6112,,0.01983,0.21461,1.00179,0.29334
Away,SET PIECE,GOAL KICK,1,69418,4627.867,69418,4627.867,Player 6157,,0.99582,0.29632,0.99582,0.29632
Away,BALL LOST,INTERCEPTION,1,69428,4628.533,69456,4630.4,Player 6157,,0.96233,0.31869,0.89013,0.66507
Home,RECOVERY,INTERCEPTION,1,69456,4630.4,69456,4630.4,Player 6053,,0.89013,0.66507,0.89013,0.66507
Home,BALL LOST,OUT,1,69472,4631.467,69472,4631.467,Player 6053,,0.8783,0.73593,1.05327,0.42151
Home,SET PIECE,GOAL KICK,1,69579,4638.6,69579,4638.6,Player 6150,,1.05327,0.42151,1.05327,0.42151
Home,BALL LOST,OUT,1,69624,4641.6,69624,4641.6,Player 6150,,1.09063,0.2583,1.04056,0.20922
Home,SET PIECE,GOAL KICK,1,69629,4641.933,69629,4641.933,Player 6009,,1.04056,0.20922,1.04056,0.20922
Home,BALL LOST,OUT,1,69630,4642.0,69630,4642.0,Player 6009,,1.01679,0.20368,1.01679,0.20368
Home,SET PIECE,,1,69704,4646.933,69704,4646.933,Player 6112,,0.15585,0.49233,0.15585,0.49233
Home,PASS,,1,69725,4648.333,69787,4652.467,Player 6112,Player 6154,0.16573,0.49496,0.22282,0.3593
Home,BALL LOST,,1,69789,4652.6,69790,4652.667,Player 6154,,0.22976,0.33138,0.23322,0.31741
Away,RECOVERY,,1,69790,4652.667,69790,4652.667,Player 6136,,0.23322,0.31741,0.23322,0.31741
Away,BALL LOST,OUT,1,69827,4655.133,69827,4655.133,Player 6136,,0.45862,0.14045,0.53697,-0.00949
Away,SET PIECE,,1,69857,4657.133,69857,4657.133,Player 6191,,0.87976,0.34493,0.87976,0.34493
Away,BALL LOST,INTERCEPTION,1,69894,4659.6,69967,4664.467,Player 6191,,0.85728,0.36661,0.72542,0.34386
Home,RECOVERY,INTERCEPTION,1,69967,4664.467,69967,4664.467,Player 6053,,0.72542,0.34386,0.72542,0.34386
Home,BALL LOST,INTERCEPTION,1,69983,4665.533,70023,4668.2,Player 6053,,0.71483,0.34251,0.70523,0.34183
Away,RECOVERY,INTERCEPTION,1,70023,4668.2,70023,4668.2,Player 6200,,0.70523,0.34183,0.70523,0.34183
Away,BALL LOST,INTERCEPTION,1,70038,4669.2,70048,4669.867,Player 6200,,0.68899,0.34327,0.88809,0.54738
Home,RECOVERY,INTERCEPTION,1,70048,4669.867,70048,4669.867,Player 6201,,0.88809,0.54738,0.88809,0.54738
Home,BALL LOST,OUT,1,70059,4670.6,70059,4670.6,Player 6201,,0.87306,0.56075,0.74135,1.00066
Home,SET PIECE,,1,70209,4680.6,70209,4680.6,Player 6053,,0.79154,0.62976,0.79154,0.62976
Home,BALL LOST,INTERCEPTION,1,70210,4680.667,70376,4691.733,Player 6053,,0.80052,0.59447,0.8336,0.4939
Away,RECOVERY,INTERCEPTION,1,70376,4691.733,70376,4691.733,Player 6206,,0.8336,0.4939,0.8336,0.4939
Away,BALL LOST,OUT,1,70379,4691.933,70379,4691.933,Player 6206,,0.83862,0.53316,0.92021,1.00433
Away,SET PIECE,,1,70407,4693.8,70407,4693.8,Player 6206,,0.83949,0.53239,0.83949,0.53239
Away,BALL LOST,INTERCEPTION,1,70461,4697.4,70486,4699.067,Player 6206,,0.86748,0.51685,0.75998,0.33184
Home,RECOVERY,INTERCEPTION,1,70486,4699.067,70486,4699.067,Player 6146,,0.75998,0.33184,0.75998,0.33184
Home,BALL LOST,OUT,1,70556,4703.733,70556,4703.733,Player 5930,,0.76,0.33247,0.89397,1.02707
Home,SET PIECE,,1,70801,4720.067,70801,4720.067,Player 6113,,0.83338,0.49497,0.83338,0.49497
Home,BALL LOST,INTERCEPTION,1,70827,4721.8,70830,4722.0,Player 6113,,0.83519,0.44279,0.84509,0.3669
Away,RECOVERY,INTERCEPTION,1,70830,4722.0,70830,4722.0,Player 5975,,0.84509,0.3669,0.84509,0.3669
Away,PASS,,1,70835,4722.333,70838,4722.533,Player 5975,Player 6206,0.85487,0.35214,0.86964,0.44257
Away,PASS,,1,70840,4722.667,71056,4737.067,Player 6206,Player 6191,0.87949,0.50286,0.88254,0.61263
Away,PASS,LONG BALL,1,71155,4743.667,71171,4744.733,Player 6191,Player 6289,0.89573,0.3655,0.55025,0.55003
Away,BALL LOST,,1,71172,4744.8,71173,4744.867,Player 6289,,0.55722,0.57466,0.56418,0.59929
Home,RECOVERY,,1,71173,4744.867,71173,4744.867,Player 6276,,0.56418,0.59929,0.56418,0.59929
Home,CHALLENGE,AERIAL-LOST,1,71197,4746.467,71210,4747.333,Player 6276,,0.56561,0.65965,0.51547,0.68561
Away,CHALLENGE,AERIAL-WON,1,71197,4746.467,71210,4747.333,Player 6289,,0.56561,0.65965,0.51547,0.68561
Away,BALL LOST,INTERCEPTION,1,71224,4748.267,71264,4750.933,Player 6289,,0.5315,0.90752,0.16175,0.54233
Home,RECOVERY,INTERCEPTION,1,71264,4750.933,71264,4750.933,Player 6293,,0.16175,0.54233,0.16175,0.54233
Home,PASS,LONG BALL,1,71309,4753.933,71332,4755.467,Player 6293,Player 6201,0.16088,0.53019,0.7125,0.38661
Home,PASS,,1,71333,4755.533,71345,4756.333,Player 6201,Player 6202,0.70638,0.36929,0.64217,0.1923
Home,BALL LOST,,1,71370,4758.0,71371,4758.067,Player 6202,,0.6097,0.115,0.6115,0.1153
Away,RECOVERY,,1,71371,4758.067,71371,4758.067,Player 6200,,0.6115,0.1153,0.6115,0.1153
Away,BALL LOST,INTERCEPTION,1,71377,4758.467,71383,4758.867,Player 6200,,0.6032,0.15804,0.56787,0.20784
Home,RECOVERY,INTERCEPTION,1,71383,4758.867,71383,4758.867,Player 6113,,0.56787,0.20784,0.56787,0.20784
Home,PASS,LONG BALL,1,71404,4760.267,71421,4761.4,Player 6113,Player 6293,0.62152,0.19993,0.25189,0.50867
Home,PASS,,1,71423,4761.533,71472,4764.8,Player 6293,Player 6201,0.2084,0.545,0.17197,0.36824
Away,PASS,,1,71476,4765.067,71485,4765.667,Player 6073,Player 5682,0.1723,0.36854,0.19619,0.37998
Away,PASS,LONG BALL,1,71486,4765.733,71517,4767.8,Player 5682,Player 6312,0.21956,0.39094,0.92888,0.51799
Away,BALL LOST,INTERCEPTION,1,71528,4768.533,71537,4769.133,Player 6312,,0.88018,0.48333,0.83727,0.49791
Home,RECOVERY,INTERCEPTION,1,71537,4769.133,71537,4769.133,Player 6113,,0.83727,0.49791,0.83727,0.49791
Home,BALL LOST,INTERCEPTION,1,71544,4769.6,71552,4770.133,Player 6113,,0.86282,0.49709,0.90857,0.51642
Away,RECOVERY,INTERCEPTION,1,71552,4770.133,71552,4770.133,Player 6312,,0.90857,0.51642,0.90857,0.51642
Away,BALL LOST,INTERCEPTION,1,71617,4774.467,71620,4774.667,Player 6308,,0.82985,0.49323,0.86059,0.5907
Home,RECOVERY,INTERCEPTION,1,71620,4774.667,71620,4774.667,Player 6053,,0.86059,0.5907,0.86059,0.5907
Home,BALL LOST,INTERCEPTION,1,71635,4775.667,71645,4776.333,Player 6053,,0.86496,0.5549,0.80607,0.408
Away,RECOVERY,INTERCEPTION,1,71645,4776.333,71645,4776.333,Player 6308,,0.80607,0.408,0.80607,0.408
Away,PASS,,1,71654,4776.933,71687,4779.133,Player 6308,Player 6329,0.83761,0.49711,0.94669,0.35417
Away,PASS,,1,71690,4779.333,71697,4779.8,Player 6329,Player 6308,0.92278,0.34602,0.75386,0.29966
Away,PASS,LONG BALL,1,71714,4780.933,71830,4788.667,Player 6308,Player 6335,0.75487,0.29811,0.87318,0.96729
Away,PASS,LONG BALL,1,71919,4794.6,72177,4811.8,Player 6335,Player 6381,0.73042,0.8974,0.2367,0.77789
Home,PASS,,1,72181,4812.067,72185,4812.333,Player 6249,Player 6267,0.25905,0.81484,0.2849,0.86901
Home,BALL LOST,INTERCEPTION,1,72213,4814.2,72217,4814.467,Player 6267,,0.26148,0.83894,0.2716,0.83215
Away,RECOVERY,INTERCEPTION,1,72217,4814.467,72217,4814.467,Player 6376,,0.2716,0.83215,0.2716,0.83215
Away,PASS,,1,72260,4817.333,72266,4817.733,Player 6376,Player 5682,0.29407,0.82161,0.25661,0.7351
Away,PASS,,1,72267,4817.8,72269,4817.933,Player 5682,Player 6346,0.25037,0.72069,0.23007,0.65395
Away,PASS,LONG BALL,1,72271,4818.067,72385,4825.667,Player 6346,Player 6308,0.21081,0.58741,0.49013,0.06852
Away,PASS,,1,72390,4826.0,72405,4827.0,Player 6308,Player 6200,0.48386,0.06888,0.44101,0.17035
Home,PASS,LONG BALL,1,72444,4829.6,72473,4831.533,Player 6349,Player 6058,0.60372,0.23616,0.89463,0.60089
Away,PASS,,1,72476,4831.733,72569,4837.933,Player 6215,Player 6305,0.85255,0.69896,0.82862,0.26227
Away,BALL LOST,,1,72588,4839.2,72589,4839.267,Player 6136,,0.83198,0.25847,0.82862,0.26227
Home,RECOVERY,,1,72589,4839.267,72589,4839.267,Player 6343,,0.82862,0.26227,0.82862,0.26227
Home,BALL LOST,,1,72629,4841.933,72630,4842.0,Player 6343,,0.82857,0.26231,0.82857,0.26231
Away,RECOVERY,,1,72630,4842.0,72630,4842.0,Player 6136,,0.82857,0.26231,0.82857,0.26231
Away,BALL LOST,INTERCEPTION,1,72740,4849.333,72988,4865.867,Player 6215,,0.83505,0.25537,0.75236,0.39611
Home,RECOVERY,INTERCEPTION,1,72988,4865.867,72988,4865.867,Player 6058,,0.75236,0.39611,0.75236,0.39611
Home,PASS,,1,73000,4866.667,73007,4867.133,Player 6058,Player 6343,0.75178,0.40056,0.64351,0.2815
Home,BALL LOST,,1,73009,4867.267,73010,4867.333,Player 6343,,0.61258,0.24748,0.59711,0.23047
Away,RECOVERY,,1,73010,4867.333,73010,4867.333,Player 6404,,0.59711,0.23047,0.59711,0.23047
Away,BALL LOST,INTERCEPTION,1,73021,4868.067,73032,4868.8,Player 6404,,0.59052,0.2315,0.73042,0.40453
Home,RECOVERY,INTERCEPTION,1,73032,4868.8,73032,4868.8,Player 6058,,0.73042,0.40453,0.73042,0.40453
Home,BALL LOST,INTERCEPTION,1,73075,4871.667,73479,4898.6,Player 6058,,0.74302,0.4181,0.79148,0.6937
Away,RECOVERY,INTERCEPTION,1,73479,4898.6,73479,4898.6,Player 6338,,0.79148,0.6937,0.79148,0.6937
Away,PASS,,1,73531,4902.067,73557,4903.8,Player 6338,Player 6466,0.68723,0.69086,0.67663,0.46651
Away,PASS,,1,73571,4904.733,73583,4905.533,Player 6466,Player 6448,0.67333,0.37756,0.6659,0.2819
Away,PASS,,1,73594,4906.267,73606,4907.067,Player 6448,Player 6398,0.66674,0.21756,0.85817,0.51746
